cycle_1_lane	cycle_2_lane	cycle_3_lane	fitness_mode	fitness_mean	fitness_minimum_stdev
11	17	16	0.2780805882421302	1.3900826843470244	1.0844585997538936
11	17	17	0.0	0.38141739603139896	0.38141739603139896
11	17	18	0.0	0.3917780652688579	0.3917780652688579
11	17	19	0.0	0.4541348455104467	0.4541348455104467
11	17	20	0.0	0.41840409130591844	0.4184040913059185
11	18	1	0.0	0.23863986879091312	0.23863986879091312
11	18	2	0.0	0.29553612336752494	0.29553612336752494
11	18	3	0.6149567556771065	1.0492995533456497	0.722531080582687
11	18	4	0.0	0.2039701774230825	0.2039701774230825
11	18	5	0.0	0.22319480889215196	0.22319480889215193
