cycle_1_lane	cycle_2_lane	cycle_3_lane	tag_imbalance
10	17	13	0.6920670148928243
10	17	14	0.31007330793676785
10	17	15	0.6238538529363856
10	17	16	0.5528231908121811
10	17	17	0.6453558279009152
10	17	18	0.6321580639571696
10	17	19	0.6905841200676843
10	17	20	0.5946408248811283
10	18	1	1.0985974857792171
10	18	2	1.0261374075169682
10	18	3	1.2477967807837695
10	18	4	1.2905881655843103
10	18	5	1.14338580187045
10	18	6	0.9542478810520596
10	18	7	1.2552139541491965
10	18	8	1.053523893789314
10	18	9	1.1005944170699091
10	18	10	1.1761925302175313
10	18	11	1.2911587173816508
10	18	12	0.9439779486999299
10	18	13	1.3313826190941591
10	18	14	0.5965119041195387
10	18	15	1.200155705705834
10	18	16	1.0635085502427737
10	18	17	1.2415207110130235
10	18	18	1.2161311560313692
10	18	19	1.3285298601074562
10	18	20	1.1439563536677906
10	19	1	1.0236685029131398
10	19	2	0.9561505076547819
10	19	3	1.1626917766144051
10	19	4	1.2025646084598922
10	19	5	1.0654020669114166
10	19	6	0.8891641501543635
10	19	7	1.169603067467623
10	19	8	0.9816691200358936
10	19	9	1.0255292350659295
10	19	10	1.0959712379929567
10	19	11	1.2030962462178323
10	19	12	0.8795946705114466
10	19	13	1.2405767081525902
10	19	14	0.5558272759260908
10	19	15	1.1183000238264296
10	19	16	0.9909727807998405
10	19	17	1.1568437612770672
10	19	18	1.1331858810487447
10	19	19	1.237918519362891
10	19	20	1.0659337046693564
10	20	1	0.7499395019226156
10	20	2	0.7004758214530379
10	20	3	0.8517879463540693
10	20	4	0.8809987812770483
10	20	5	0.7805135091420005
10	20	6	0.651401618782433
10	20	7	0.8568511577407191
10	20	8	0.7191707558037443
10	20	9	0.7513026742190214
10	20	10	0.802908482582951
10	20	11	0.8813882590760216
10	20	12	0.6443910184009181
10	20	13	0.9088464439036217
10	20	14	0.40719903882632813
10	20	15	0.8192665501398193
10	20	16	0.7259866172857729
10	20	17	0.8475036905653658
10	20	18	0.8301719285110648
10	20	19	0.9068990549087567
10	20	20	0.7809029869409735
11	1	1	0.8858235330610947
11	1	2	0.8273973639108694
11	1	3	1.0061262356814407
11	1	4	1.0406298788803927
11	1	5	0.9219373462759979
11	1	6	0.76943124333663
11	1	7	1.012106867169259
11	1	8	0.8494796955581987
11	1	9	0.8874337030770459
11	1	10	0.9483901393951945
11	1	11	1.0410899274563787
11	1	12	0.7611503689688816
11	1	13	1.0735233520633936
11	1	14	0.48098078619339113
11	1	15	0.9677121795866075
11	1	16	0.8575305456379541
11	1	17	1.0010657013455944
11	1	18	0.9805935397142163
11	1	19	1.0712231091834634
11	1	20	0.922397394851984
11	2	1	0.8797562485880734
11	2	2	0.821730258678603
11	2	3	0.9992349600945813
11	2	4	1.0335022769702529
11	2	5	0.915622706917943
11	2	6	0.7641611663274749
11	2	7	1.0051746283530312
11	2	8	0.8436613414790328
11	2	9	0.8813553900422714
11	2	10	0.9418943165226243
11	2	11	1.0339591745285952
11	2	12	0.7559370102773136
11	2	13	1.0661704523917264
11	2	14	0.47768639724686096
11	2	15	0.9610840139730005
11	2	16	0.8516570487500229
11	2	17	0.9942090869528163
11	2	18	0.9738771456065844
11	2	19	1.063885964600015
11	2	20	0.9160796044762852
11	3	1	0.5410914607303449
11	3	2	0.5054027484411973
11	3	3	0.6145764864280782
11	3	4	0.6356524976224565
11	3	5	0.5631510191137944
11	3	6	0.46999504963464134
11	3	7	0.6182296617017703
11	3	8	0.5188913956055994
11	3	9	0.5420750079194159
11	3	10	0.579309294362818
11	3	11	0.6359335111050483
11	3	12	0.46493680694799044
11	3	13	0.6557449616277641
11	3	14	0.2937995960496368
11	3	15	0.59111186063167
11	3	16	0.5238091315509544
11	3	17	0.6114853381195692
11	3	18	0.598980238144238
11	3	19	0.6543398942148055
11	3	20	0.5634320325963861
11	4	1	0.8336081151720637
11	4	2	0.778625912821063
11	4	3	0.9468195003278647
11	4	4	0.9792893048658571
11	4	5	0.8675931772551626
11	4	6	0.7240766411972354
11	4	7	0.9524475997811167
11	4	8	0.7994065877253782
11	4	9	0.83512337271717
11	4	10	0.8924866940676236
11	4	11	0.9797222355930305
11	4	12	0.716283888108117
11	4	13	1.0102438518587435
11	4	14	0.4526290752596171
11	4	15	0.9106697846088995
11	4	16	0.8069828754509097
11	4	17	0.9420572623289589
11	4	18	0.9227918449697501
11	4	19	1.0080791982228774
11	4	20	0.8680261079823359
11	5	1	0.9531152335800571
11	5	2	0.8902507128505492
11	5	3	1.0825567467356971
11	5	4	1.1196814637019419
11	5	5	0.99197243733806
11	5	6	0.8278811883472581
11	5	7	1.088991697676513
11	5	8	0.9140105317089459
11	5	9	0.9548477203718152
11	5	10	1.0204347203455142
11	5	11	1.1201764599281585
11	5	12	0.8189712562753594
11	5	13	1.1550736938764286
11	5	14	0.517518554509452
11	5	15	1.0412245618466114
11	5	16	0.9226729656677364
11	5	17	1.0771117882473147
11	5	18	1.0550844561806758
11	5	19	1.1525987127453456
11	5	20	0.9924674335642766
11	6	1	0.8106259770166805
11	6	2	0.7571596051230849
11	6	3	0.920716183710974
11	6	4	0.952290812781995
11	6	5	0.8436740887776825
11	6	6	0.7041142282837696
11	6	7	0.9261891194166176
11	6	8	0.7773673677285383
11	6	9	0.8120994597066615
11	6	10	0.8678813043987987
11	6	11	0.9527118078362752
11	6	12	0.6965363173067245
11	6	13	0.9823919591630351
11	6	14	0.44015032925003345
11	6	15	0.8855630966785705
11	6	16	0.7847347811784433
11	6	17	0.9160852381138909
11	6	18	0.8973509581984183
11	6	19	0.9802869838916338
11	6	20	0.844095083831963
11	7	1	0.7911371238609154
11	7	2	0.7389561761951995
11	7	3	0.8985805712198506
11	7	4	0.9293960914948796
11	7	5	0.8233907017487793
11	7	6	0.6871861021331505
11	7	7	0.9039219280675223
11	7	8	0.758678109171218
11	7	9	0.7925751814737501
11	7	10	0.847015933959635
11	7	11	0.9298069650985468
11	7	12	0.6797903772671434
11	7	13	0.9587735541570741
11	7	14	0.4295683526339066
11	7	15	0.8642726253136513
11	7	16	0.7658683972353916
11	7	17	0.8940609615795129
11	7	18	0.875777086216329
11	7	19	0.9567191861387389
11	7	20	0.8238015753524464
11	8	1	0.7207198525528209
11	8	2	0.6731834094085944
11	8	3	0.818600009105697
11	8	4	0.8466727117499251
11	8	5	0.7501026146537798
11	8	6	0.626021268966291
11	8	7	0.8234659442306964
11	8	8	0.6911499391009004
11	8	9	0.7220299120095516
11	8	10	0.771625020014355
11	8	11	0.8470470144518483
11	8	12	0.6192838203316761
11	8	13	0.8734353549374229
11	8	14	0.3913334748605423
11	8	15	0.7873457334951228
11	8	16	0.6977002363845537
11	8	17	0.8144826793845434
11	8	18	0.797826209148968
11	8	19	0.8715638414278077
11	8	20	0.7504769173557029
11	9	1	0.8159578330687294
11	9	2	0.7621397885090158
11	9	3	0.9267721531660925
11	9	4	0.958554462945451
11	9	5	0.8492233173044578
11	9	6	0.7087455080796936
11	9	7	0.9322810868611814
11	9	8	0.782480466767805
11	9	9	0.8174410075250995
11	9	10	0.8735897548019662
11	9	11	0.9589782270758425
11	9	12	0.7011177537326475
11	9	13	0.9888535982684393
11	9	14	0.44304539832425693
11	9	15	0.8913878482784069
11	9	16	0.7898963390496554
11	9	17	0.9221107477317866
11	9	18	0.9032532439293672
11	9	19	0.9867347776164823
11	9	20	0.8496470814348495
11	10	1	0.552122887044929
11	10	2	0.5157065761362268
11	10	3	0.6271060784041856
11	10	4	0.6486117738227106
11	10	5	0.5746321815829849
11	10	6	0.479577007833105
11	10	7	0.63083373227673
11	10	8	0.5294702212040827
11	10	9	0.5531264861644601
11	10	10	0.5911198814038541
11	10	11	0.648898516428291
11	10	12	0.474415640932659
11	10	13	0.6691138701217044
11	10	14	0.29978939413423694
11	10	15	0.6031630708382281
11	10	16	0.5344882168017385
11	10	17	0.623951909742802
11	10	18	0.6111918637944773
11	10	19	0.6676801570938027
11	10	20	0.5749189241885653
11	11	1	0.9065993859535612
11	11	2	0.8468029060698414
11	11	3	1.0297236339031102
11	11	4	1.0650365157242043
11	11	5	0.9435602022596398
11	11	6	0.7874772646104031
11	11	7	1.0358445334187663
11	11	8	0.8694031504353419
11	11	9	0.9082473204385455
11	11	10	0.9706334116558122
11	11	11	1.0655073541484856
11	11	12	0.7790021729733404
11	11	13	1.098701463060314
11	11	14	0.4922615725860547
11	11	15	0.9904086254756249
11	11	16	0.877642822860264
11	11	17	1.0245444112360163
11	11	18	1.0035921013555
11	11	19	1.096347270938908
11	11	20	0.9440310406839213
11	12	1	0.45872347758145093
11	12	2	0.4284675016516436
11	12	3	0.5210221996731411
11	12	4	0.5388899019938936
11	12	5	0.47742500601050525
11	12	6	0.39844976175277946
11	12	7	0.5241192680754049
11	12	8	0.4399028311369251
11	12	9	0.4595573036897528
11	12	10	0.49112357778974874
11	12	11	0.539128138024837
11	12	12	0.3941615131957989
11	12	13	0.5559237782063442
11	12	14	0.249075770351289
11	12	15	0.5011294910893701
11	12	16	0.44407196167843405
11	12	17	0.5184016033327642
11	12	18	0.5078000999557843
11	12	19	0.5547325980516276
11	12	20	0.4776632420414486
11	13	1	0.5342887478363514
11	13	2	0.49904872136259576
11	13	3	0.6068499047094783
11	13	4	0.6276609439656332
11	13	5	0.5560709689244602
11	13	6	0.46408617541225533
11	13	7	0.6104571515138785
11	13	8	0.5123677864865349
11	13	9	0.5352599296683053
11	13	10	0.5720260990208457
11	13	11	0.6279384244890487
11	13	12	0.4590915259907782
11	13	13	0.6475008013898343
11	13	14	0.2901058872308
11	13	15	0.5836802810042925
11	13	16	0.5172236956463043
11	13	17	0.603797618951909
11	13	18	0.5914497356599236
11	13	19	0.6461133987727574
11	13	20	0.5563484494478756
11	14	1	0.6657465780851439
11	14	2	0.6218360013950307
11	14	3	0.756160875758094
11	14	4	0.7820923186853262
11	14	5	0.692888155015647
11	14	6	0.5782711772772803
11	14	7	0.7606556591988142
11	14	8	0.6384321248684593
11	14	9	0.6669567120884148
11	14	10	0.7127689279265252
11	14	11	0.7824380712576893
11	14	12	0.5720476309747445
11	14	13	0.8068136276092877
11	14	14	0.3614843144056183
11	14	15	0.7272905359657754
11	14	16	0.6444827948848135
11	14	17	0.7523575974620998
11	14	18	0.7369716079919421
11	14	19	0.8050848647474721
11	14	20	0.6932339075880102
11	15	1	0.7904016954399431
11	15	2	0.738269254348864
11	15	3	0.8977452650881099
11	15	4	0.9285321397481962
11	15	5	0.8226252909174999
11	15	6	0.6865473049199196
11	15	7	0.9030816566958582
11	15	8	0.7579728541313192
11	15	9	0.7918384162574139
11	15	10	0.8462285614902325
11	15	11	0.9289426314103305
11	15	12	0.6791584550014989
11	15	13	0.9578822935908113
11	15	14	0.42916903276159996
11	15	15	0.8634692112998807
11	15	16	0.7651564582186725
11	15	17	0.8932298568046307
11	15	18	0.8749629778396463
11	15	19	0.9558298352801391
11	15	20	0.8230357825796345
11	16	1	0.5688538836220479
11	16	2	0.5313340481403549
11	16	3	0.6461092929012822
11	16	4	0.6682666760597624
11	16	5	0.5920452779945905
11	16	6	0.4941096444341081
11	16	7	0.6499499059820855
11	16	8	0.5455147733617821
11	16	9	0.5698878948361102
11	16	10	0.6090326050827586
11	16	11	0.6685621078352088
11	16	12	0.4887918724760729
11	16	13	0.6893900480041801
11	16	14	0.3088739212292138
11	16	15	0.6214407396515076
11	16	16	0.5506848294320942
11	16	17	0.6428595433713717
11	16	18	0.6297128293640067
11	16	19	0.6879128891269481
11	16	20	0.5923407097700369
11	17	1	0.48483118652596646
11	17	2	0.45285322719654675
11	17	3	0.5506755673499293
11	17	4	0.5695601890011615
11	17	5	0.5045970905209229
11	17	6	0.42112706282247686
11	17	7	0.5539489017694762
11	17	8	0.4649393850533354
11	17	9	0.48571246886969066
11	17	10	0.5190753004535342
11	17	11	0.5698119839565112
11	17	12	0.41659475362618115
11	17	13	0.5875635283086694
11	17	14	0.26325162581817607
11	17	15	0.5296506885782242
11	17	16	0.4693457967719562
11	17	17	0.5479058228410818
11	17	18	0.5367009473280174
11	17	19	0.5863045535319206
11	17	20	0.5048488854762726
11	18	1	0.9327070948980767
11	18	2	0.8711886316147446
11	18	3	1.0593770015798978
11	18	4	1.095706802731472
11	18	5	0.9707322867700574
11	18	6	0.8101545656801002
11	18	7	1.0656741671128376
11	18	8	0.894439704351752
11	18	9	0.9344024856184835
11	18	10	0.9985851343195975
11	18	11	1.0961912000801597
11	18	12	0.8014354134037226
11	18	13	1.1303412131626394
11	18	14	0.5064374280529416
11	18	15	1.018929822964479
11	18	16	0.9029166579537861
11	18	17	1.054048630744334
11	18	18	1.0324929487277332
11	18	19	1.1279192264192008
11	18	20	0.9712166841187452
11	19	1	0.8690925364839754
11	19	2	0.8117698919067412
11	19	3	0.9871230211843441
11	19	4	1.0209749766433407
11	19	5	0.9045242498643921
11	19	6	0.7548986067356267
11	19	7	0.9929906934639036
11	19	8	0.833435143400499
11	19	9	0.8706722944053953
11	19	10	0.9304774157162895
11	19	11	1.0214263360494609
11	19	12	0.7467741374254675
11	19	13	1.0532471741809175
11	19	14	0.4718962590984142
11	19	15	0.9494345107733276
11	19	16	0.8413339330075982
11	19	17	0.9821580677170246
11	19	18	0.9620725741446864
11	19	19	1.050990377150318
11	19	20	0.9049756092705121
11	20	1	0.6366971554567394
11	20	2	0.5947025884647862
11	20	3	0.7231662835543439
11	20	4	0.7479662246913241
11	20	5	0.6626544271801121
11	20	6	0.5530386873546594
11	20	7	0.7274649400180871
11	20	8	0.6105745507924536
11	20	9	0.6378544860431319
11	20	10	0.6816677153851304
11	20	11	0.7482968905731505
11	20	12	0.5470867014817843
11	20	13	0.771608835241912
11	20	14	0.3457111794495046
11	20	15	0.6955556824218393
11	20	16	0.6163612037244156
11	20	17	0.7195289588542535
11	20	18	0.7048143271129785
11	20	19	0.7699555058327799
11	20	20	0.6629850930619385
12	1	1	1.2324373290760244
12	1	2	1.151149590414557
12	1	3	1.3998132634065257
12	1	4	1.4478178334821954
12	1	5	1.282682112421892
12	1	6	1.070501912687432
12	1	7	1.408134055552975
12	1	8	1.1818725152629856
12	1	9	1.2346775423462222
12	1	10	1.319485616146572
12	1	11	1.4484578944165376
12	1	12	1.0589808158692717
12	1	13	1.493582190287667
12	1	14	0.6691837068548343
12	1	15	1.346368175388947
12	1	16	1.1930735816139753
12	1	17	1.3927725931287607
12	1	18	1.3642898815505302
12	1	19	1.4903818856159556
12	1	20	1.283322173356234
12	2	1	1.2239959775070104
12	2	2	1.1432650041788408
12	2	3	1.3902255013283986
12	2	4	1.4379012729788925
12	2	5	1.273896618501194
12	2	6	1.0631697078060114
12	2	7	1.3984893017478177
12	2	8	1.173777498035157
12	2	9	1.2262208468507
12	2	10	1.310448043433239
12	2	11	1.4385369499342324
12	2	12	1.051727522609893
12	2	13	1.4833521752856966
12	2	14	0.6646002568078834
12	2	15	1.3371464755575158
12	2	16	1.1849018447536057
12	2	17	1.3832330548196596
12	2	18	1.3549454303070332
12	2	19	1.4801737905089971
12	2	20	1.274532295456534
12	3	1	0.7528150808366001
12	3	2	0.7031617361125034
12	3	3	0.8550540544220435
12	3	4	0.8843768957945414
12	3	5	0.7835063214731481
12	3	6	0.6538993626067068
12	3	7	0.860136680259943
12	3	8	0.7219283545909022
12	3	9	0.7541834801006501
12	3	10	0.8059871665253966
12	3	11	0.8847678670128416
12	3	12	0.6468618806773072
12	3	13	0.9123313379029896
12	3	14	0.4087604087326229
12	3	15	0.8224079576939957
12	3	16	0.7287703509111517
12	3	17	0.8507533710207436
12	3	18	0.8333551518063947
12	3	19	0.9103764818114897
12	3	20	0.783897292691448
12	4	1	1.159790545876026
12	4	2	1.0832943634162726
12	4	3	1.317300401885676
12	4	4	1.3624753127871052
12	4	5	1.2070736192861888
12	4	6	1.0074005131018717
12	4	7	1.325130719775257
12	4	8	1.1122063063931873
12	4	9	1.1618987083847594
12	4	10	1.241707717643951
12	4	11	1.3630776449324578
12	4	12	0.9965585344855287
12	4	13	1.405542061179801
12	4	14	0.6297382579659233
12	4	15	1.2670056677487516
12	4	16	1.1227471189368543
12	4	17	1.3106747482867995
12	4	18	1.2838709678186184
12	4	19	1.4025304004530392
12	4	20	1.2076759514315412
12	5	1	1.32605959193236
12	5	2	1.238596819574318
12	5	3	1.5061502610002968
12	5	4	1.5578015045188254
12	5	5	1.3801212268150866
12	5	6	1.1518227304631898
12	5	7	1.515103143210175
12	5	8	1.2716536154261764
12	5	9	1.328469983296558
12	5	10	1.4197205135126252
12	5	11	1.558490187765739
12	5	12	1.1394264320187428
12	5	13	1.607042356673156
12	5	14	0.7200183346482899
12	5	15	1.4486452098830012
12	5	16	1.2837055722471664
12	5	17	1.4985747452842457
12	5	18	1.4679283407965853
12	5	19	1.6035989404385873
12	5	20	1.3808099100620004
12	6	1	1.1278157293267312
12	6	2	1.0534285064628026
12	6	3	1.2809831212867104
12	6	4	1.3249125836079283
12	6	5	1.1737952332229393
12	6	6	0.9796270097631566
12	6	7	1.2885975614223886
12	6	8	1.0815433623483819
12	6	9	1.1298657709017215
12	6	10	1.2074744876692063
12	6	11	1.3254983097722113
12	6	12	0.9690839388060644
12	6	13	1.366792004354156
12	6	14	0.612376704757776
12	6	15	1.2320749865690883
12	6	16	1.0917935702233328
12	6	17	1.2745401334795987
12	6	18	1.2484753191690097
12	6	19	1.3638633735327415
12	6	20	1.1743809593872223
12	7	1	1.100701084892929
12	7	2	1.0281022597662597
12	7	3	1.250186067338788
12	7	4	1.2930593892639863
12	7	5	1.1455751618413035
12	7	6	0.9560750789319262
12	7	7	1.2576174431391556
12	7	8	1.0555411857983865
12	7	9	1.102701839916105
12	7	10	1.1784447086506225
12	7	11	1.2936310335563224
12	7	12	0.9457854816698785
12	7	13	1.3339319561660088
12	7	14	0.597654107637267
12	7	15	1.2024537689287336
12	7	16	1.0655449609142664
12	7	17	1.2438979801230918
12	7	18	1.218459809114141
12	7	19	1.3310737347043289
12	7	20	1.1461468061336395
12	8	1	1.0027302469858894
12	8	2	0.9365932740608269
12	8	3	1.138909919583558
12	8	4	1.1779671870589883
12	8	5	1.0436101869435068
12	8	6	0.8709770647021035
12	8	7	1.1456798459459658
12	8	8	0.9615899252451025
12	8	9	1.0045529194680762
12	8	10	1.073554092008004
12	8	11	1.1784879506253276
12	8	12	0.8616033205080003
12	8	13	1.215201782052232
12	8	14	0.5444583086075032
12	8	15	1.095426161794245
12	8	16	0.9707032876560364
12	8	17	1.133181520353828
12	8	18	1.110007541651739
12	8	19	1.2125979642205371
12	8	20	1.044130950509846
12	9	1	1.1352338867661675
12	9	2	1.0603573852760075
12	9	3	1.2894087303856705
12	9	4	1.3336271367774974
12	9	5	1.1815158187896129
12	9	6	0.9860704625377384
12	9	7	1.297073254160254
12	9	8	1.0886571653667767
12	9	9	1.1372974123977864
12	9	10	1.215416597023347
12	9	11	1.3342167155293883
12	9	12	0.9754580450036999
12	9	13	1.3757820175377056
12	9	14	0.6164045851020661
12	9	15	1.24017890460277
12	9	16	1.0989747935248697
12	9	17	1.2829233641148692
12	9	18	1.2566871096557186
12	9	19	1.3728341237782506
12	9	20	1.1821053975415043
12	10	1	0.7681629927802618
12	10	2	0.7174973474501692
12	10	3	0.872486349109547
12	10	4	0.9024070058005464
12	10	5	0.7994799467835081
12	10	6	0.66723064420929
12	10	7	0.8776725962693201
12	10	8	0.7366465677324089
12	10	9	0.7695592900925086
12	10	10	0.8224191169132744
12	10	11	0.9028059478897599
12	10	12	0.6600496866034501
12	10	13	0.9309313651792994
12	10	14	0.41709395427253376
12	10	15	0.8391746846602341
12	10	16	0.7436280542936421
12	10	17	0.8680979861282003
12	10	18	0.8503450631582072
12	10	19	0.9289366547332328
12	10	20	0.7998788888727214
12	11	1	1.2613425632365869
12	11	2	1.1781483251004943
12	11	3	1.4326440850679905
12	11	4	1.4817745406601714
12	11	5	1.3127657734230695
12	11	6	1.0956091597056308
12	11	7	1.4411600307039687
12	11	8	1.20959181667949
12	11	9	1.2636353178308888
12	11	10	1.3504324560437413
12	11	11	1.4824296134014003
12	11	12	1.0838178503635072
12	11	13	1.5286122416580503
12	11	14	0.6848785509549996
12	11	15	1.3779455111753627
12	11	16	1.221055589650999
12	11	17	1.4254382849144707
12	11	18	1.3962875479297767
12	11	19	1.525336877951905
12	11	20	1.3134208461642987
12	12	1	0.6382173383239269
12	12	2	0.596122504791266
12	12	3	0.724892920755351
12	12	4	0.7497520744163713
12	12	5	0.6642365858224616
12	12	6	0.554359126640752
12	12	7	0.7292018407232612
12	12	8	0.612032363134319
12	12	9	0.6393774321614414
12	12	10	0.6832952702959104
12	12	11	0.7500835297985182
12	12	12	0.5483929297621072
12	12	13	0.7734511342398772
12	12	14	0.3465366020346225
12	12	15	0.6972163963460818
12	12	16	0.6178328323218903
12	12	17	0.7212469115517348
12	12	18	0.706497147046196
12	12	19	0.7717938573291425
12	12	20	0.6645680412046084
12	13	1	0.7433505351380089
12	13	2	0.6943214424542763
12	13	3	0.8443041393647496
12	13	4	0.873258327957505
12	13	5	0.7736559191984261
12	13	6	0.6456784056184471
12	13	7	0.849322865387494
12	13	8	0.7128521231536398
12	13	9	0.7447017306056708
12	13	10	0.7958541304528721
12	13	11	0.8736443838054085
12	13	12	0.6387294003561859
12	13	13	0.9008613210825988
12	13	14	0.4036213889830113
12	13	15	0.8120684760648152
12	13	16	0.7196081004919493
12	13	17	0.8400575250378121
12	13	18	0.8228780398061106
12	13	19	0.8989310418430816
12	13	20	0.7740419750463298
12	14	1	0.9262464857999758
12	14	2	0.865154144228126
12	14	3	1.0520389843908322
12	14	4	1.0881171388623971
12	14	5	0.9640082874802137
12	14	6	0.804542844715897
12	14	7	1.0582925311659033
12	14	8	0.8882441630899275
12	14	9	0.927930133008649
12	14	10	0.9916682059084136
12	14	11	1.088598180922018
12	14	12	0.7958840876427214
12	14	13	1.1225116461252886
12	14	14	0.5029294733336146
12	14	15	1.0118719724124898
12	14	16	0.8966623991332926
12	14	17	1.0467475217350026
12	14	18	1.025341150081874
12	14	19	1.1201064358271846
12	14	20	0.9644893295398346
12	15	1	1.0996778907633515
12	15	2	1.0271465523437486
12	15	3	1.249023914359621
12	15	4	1.2918573819302528
12	15	5	1.1445102534872793
12	15	6	0.9551863268250875
12	15	7	1.256448382071864
12	15	8	1.0545599715889529
12	15	9	1.1016767859166479
12	15	10	1.1773492452914305
12	15	11	1.2924284948311944
12	15	12	0.9449062946081357
12	15	13	1.3326919543475881
12	15	14	0.5970985379346061
12	15	15	1.2013359871309843
12	15	16	1.0645544473554336
12	15	17	1.2427416724492615
12	15	18	1.2173271483573533
12	15	19	1.3298363898428796
12	15	20	1.1450813663882213
12	16	1	0.7914406592281484
12	16	2	0.7392396913122956
12	16	3	0.8989253293855937
12	16	4	0.9297526726429872
12	16	5	0.8237066118375537
12	16	6	0.6874497546398746
12	16	7	0.9042687355502086
12	16	8	0.7589691909970274
12	16	9	0.7928792685801602
12	16	10	0.8473409083348887
12	16	11	0.9301637038864193
12	16	12	0.6800511922581002
12	16	13	0.959141406548369
12	16	14	0.4297331650080651
12	16	15	0.8646042205590292
12	16	16	0.7661622377570858
12	16	17	0.8944039857078426
12	16	18	0.8761130953751227
12	16	19	0.9570862503312095
12	16	20	0.8241176430809856
12	17	1	0.674540729923926
12	17	2	0.6300501182904082
12	17	3	0.7661493515157759
12	17	4	0.7924233347639162
12	17	5	0.7020408323903131
12	17	6	0.5859098264335323
12	17	7	0.7707035086121202
12	17	8	0.6468654675692181
12	17	9	0.6757668491421727
12	17	10	0.7221842195472208
12	17	11	0.7927736545405581
12	17	12	0.5796040704539785
12	17	13	0.8174711987938101
12	17	14	0.366259326479078
12	17	15	0.7368976501661795
12	17	16	0.6529960636604509
12	17	17	0.7622958339727152
12	17	18	0.7467066039121518
12	17	19	0.8157195999106008
12	17	20	0.702391152166955
12	18	1	1.2976659548365859
12	18	2	1.2120759385996362
12	18	3	1.4739005158284155
12	18	4	1.5244458010077162
12	18	5	1.350570019990921
12	18	6	1.127159859498411
12	18	7	1.4826616985928274
12	18	8	1.2444249211143892
12	18	9	1.30002473481162
12	18	10	1.3893214052950518
12	18	11	1.5251197381434403
12	18	12	1.1150289910553786
12	18	13	1.5726323062119831
12	18	14	0.704601275399455
12	18	15	1.4176267649954601
12	18	16	1.2562188209895593
12	18	17	1.4664872073354513
12	18	18	1.4364970047957326
12	18	19	1.569262620533363
12	18	20	1.3512439571266452
12	19	1	1.2091596626281373
12	19	2	1.1294072465524307
12	19	3	1.3733742831304787
12	19	4	1.4204721666397544
12	19	5	1.2584554473678462
12	19	6	1.0502828022568476
12	19	7	1.3815379162720864
12	19	8	1.159549891998367
12	19	9	1.2113575638585703
12	19	10	1.2945638247249573
12	19	11	1.421100138419878
12	19	12	1.0389793102146214
12	19	13	1.465372148918597
12	19	14	0.6565444961193029
12	19	15	1.320938639490152
12	19	16	1.1705393981505314
12	19	17	1.3664665935491183
12	19	18	1.3385218493336146
12	19	19	1.4622322900179787
12	19	20	1.2590834191479696
12	20	1	0.8858303176816671
12	20	2	0.8274037010389397
12	20	3	1.0061339417137398
12	20	4	1.0406378491799175
12	20	5	0.9219444074962664
12	20	6	0.7694371364957613
12	20	7	1.0121146190078771
12	20	8	0.8494862018172933
12	20	9	0.8874405000300888
12	20	10	0.9483974032203359
12	20	11	1.0410979012794666
12	20	12	0.7611561987038785
12	20	13	1.0735315742976734
12	20	14	0.4809844700785162
12	20	15	0.9677195914013954
12	20	16	0.8575371135594015
12	20	17	1.0010733686187003
12	20	18	0.9806010501887683
12	20	19	1.0712313137999283
12	20	20	0.9224044595958154
13	1	1	0.9718143813502701
13	1	2	0.907716522907536
13	1	3	1.1037954048366871
13	1	4	1.1416484708461756
13	1	5	1.011433923773535
13	1	6	0.8441233720115954
13	1	7	1.1103566029449983
13	1	8	0.9319424851536087
13	1	9	0.9735808577640462
13	1	10	1.0404546077141428
13	1	11	1.1421531783929688
13	1	12	0.8350386361693181
13	1	13	1.177735060441888
13	1	14	0.5276717401722707
13	1	15	1.0616523246794565
13	1	16	0.9407748672224895
13	1	17	1.098243621821962
13	1	18	1.0757841359896656
13	1	19	1.175211522707922
13	1	20	1.011938631320328
13	2	1	0.9651581184643092
13	2	2	0.9014992864492654
13	2	3	1.0962351623378055
13	2	4	1.1338289607718866
13	2	5	1.0045062941586476
13	2	6	0.838341705080009
13	2	7	1.1027514207330464
13	2	8	0.9255593174470772
13	2	9	0.9669124957245665
13	2	10	1.0333282062914433
13	2	11	1.1343302114176743
13	2	12	0.8293191934558297
13	2	13	1.1696683819457105
13	2	14	0.5240575501710909
13	2	15	1.0543807334145285
13	2	16	0.9343312037483629
13	2	17	1.0907214052341403
13	2	18	1.0684157514965855
13	2	19	1.1671621287167717
13	2	20	1.0050075448044353
13	3	1	0.5936176264661363
13	3	2	0.5544644514148772
13	3	3	0.6742361719456972
13	3	4	0.6973581257161259
13	3	5	0.6178186047458516
13	3	6	0.5156195690805572
13	3	7	0.6782439772659049
13	3	8	0.5692625018279515
13	3	9	0.5946966509754229
13	3	10	0.6355454359698467
13	3	11	0.6976664184330649
13	3	12	0.5100703001756544
13	3	13	0.7194010549772677
13	3	14	0.32232003555977434
13	3	15	0.6484937300812867
13	3	16	0.5746576243743847
13	3	17	0.6708449520593678
13	3	18	0.65712592615558
13	3	19	0.7178595913925725
13	3	20	0.6181268974627906
13	4	1	0.9145301795438198
13	4	2	0.854210609145448
13	4	3	1.0387314996947983
13	4	4	1.074353293237144
13	4	5	0.9518143234514749
13	4	6	0.7943659959943072
13	4	7	1.0449059439088049
13	4	8	0.8770085570125492
13	4	9	0.9161925299091292
13	4	10	0.9791243651672732
13	4	11	1.0748282504843751
13	4	12	0.7858167655441444
