cycle_1_lane	cycle_2_lane	cycle_3_lane	readcount_000	readcount_001	readcount_010	readcount_011	readcount_100	readcount_101	readcount_110	readcount_111
8	19	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
8	19	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	19	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
8	19	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	19	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000
8	19	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000
8	19	13	0.0000	65.8672	0.0000	0.0000	0.0000	0.0000	0.0000	7.1328
8	19	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
8	19	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
8	19	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	116.0000
8	19	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
8	19	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
8	19	19	0.0000	0.0000	0.0000	0.0043	0.0000	0.0000	0.0000	3.9957
8	19	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
8	20	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
8	20	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	5	0.0000	0.0000	0.0000	10.2803	0.0000	0.0000	0.0000	7.7197
8	20	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	65.0000
8	20	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	13	0.0000	31.3773	0.0000	0.7437	0.0000	0.0000	0.0000	2.8790
8	20	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	20	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	13	0.0000	18.0574	0.0000	0.0000	0.0000	0.0000	0.0000	1.9426
9	1	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	15	0.0000	0.0000	0.0000	0.0000	0.0000	53.7359	0.0000	6.2641
9	1	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	17	0.0000	0.0000	0.0000	217.8206	0.0000	0.0000	0.0000	5.1794
9	1	18	0.0000	0.0000	0.0000	3.9221	0.0000	0.0000	0.0000	7.0779
9	1	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	1	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
9	2	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000
9	2	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	12	0.0000	0.0000	0.0000	5.5494	0.0000	0.0000	0.0000	3.4506
9	2	13	0.0000	31.9815	0.0000	282.0112	0.0000	0.0000	0.0000	7.0072
9	2	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	15	0.0000	0.0000	0.0000	0.0000	0.0000	70.9442	0.0000	5.0558
9	2	16	0.0000	0.0000	0.0000	4.4845	0.0000	0.0000	0.0000	2.5155
9	2	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.0000
9	2	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	2	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	3	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	9	0.0000	0.0000	0.0000	0.1647	0.0000	0.0000	0.0000	0.8353
9	3	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	11	0.0000	0.0000	0.0000	8.4097	0.0000	0.0000	0.0000	2.5903
9	3	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	13	0.0000	16.6959	0.0000	0.0000	0.0000	0.0000	0.0000	8.3041
9	3	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	15	0.0000	0.0000	0.0000	0.0000	0.0000	33.3123	0.0000	3.6877
9	3	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	98.0000
9	3	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	3	19	0.0000	0.0000	0.0000	49.4414	0.0000	0.0000	0.0000	3.5586
9	3	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	13	0.0000	19.3076	0.0000	0.0000	0.0000	0.0000	0.0000	11.6924
9	4	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	15	0.0000	0.0000	0.0000	0.0000	0.0000	39.9024	0.0000	5.0976
9	4	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	4	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	13	0.0000	15.0810	0.0000	0.0000	0.0000	0.0000	0.0000	6.9190
9	5	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	15	0.0000	0.0000	0.0000	0.0000	0.0000	30.2839	0.0000	3.7161
9	5	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	5	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	13	0.0000	18.4011	0.0000	16.0669	0.0000	0.0000	0.0000	3.5321
9	6	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	15	0.0000	0.0000	0.0000	0.0000	0.0000	47.1321	0.0000	6.8679
9	6	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	6	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	12	0.0000	0.0000	0.0000	0.5771	0.0000	0.0000	0.0000	0.4229
9	7	13	0.0000	15.2555	0.0000	0.2916	0.0000	0.0000	0.0000	4.4529
9	7	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	15	0.0000	0.0000	0.0000	0.0000	0.0000	26.2076	0.0000	1.7924
9	7	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	7	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
9	8	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	13	0.0000	10.6774	0.0000	0.0000	0.0000	0.0000	0.0000	4.3226
9	8	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	15	0.0000	0.0000	0.0000	0.0000	0.0000	27.6638	0.0000	914.3362
9	8	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000
9	8	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	8	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	9	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	9	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000
9	9	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	13	0.0000	33.4234	0.0000	2.3537	0.0000	0.0000	0.0000	2.2229
9	9	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	15	0.0000	0.0000	0.0000	0.0000	0.0000	98.5110	0.0000	7.4890
9	9	16	0.0000	0.0000	0.0000	14.3929	0.0000	0.0000	0.0000	3.6071
9	9	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	9	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	128.0000
9	10	13	0.0000	16.3744	0.0000	0.0000	0.0000	0.0000	0.0000	5.6256
9	10	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	15	0.0000	0.0000	0.0000	0.0000	0.0000	30.5234	0.0000	2.4766
9	10	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	10	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
9	11	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000
9	11	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
9	11	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	13	0.0000	28.1330	0.0000	0.8025	0.0000	0.0000	0.0000	5.0645
9	11	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	15	0.0000	0.0000	0.0000	0.0000	0.0000	62.1820	0.0000	4.8180
9	11	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	11	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	12	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	12	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	13	0.0000	8.6954	0.0000	0.0000	0.0000	0.0000	0.0000	2.3046
9	12	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
9	12	15	0.0000	0.0000	0.0000	0.0000	0.0000	23.8222	0.0000	5.1778
9	12	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	12	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	12	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	13	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
9	13	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	13	0.0000	10.2303	0.0000	0.0000	0.0000	0.0000	0.0000	1.7697
9	13	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	15	0.0000	0.0000	0.0000	0.0000	0.0000	24.8034	0.0000	2.1966
9	13	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	18	0.0000	0.0000	0.0000	0.3209	0.0000	0.0000	0.0000	0.6791
9	13	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	13	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
9	14	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	14	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
